session_id,sample_id,orig_dialect,speaker_id,system,smos,cmos,intelligibility,text
a664cc86-57a7-4197-a1f6-9556dc2de978,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Wallis,0b890339-031a-43ef-bc2e-5e8b5ac5e613,SNF_short_coqui_base,3,-1,4,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
a664cc86-57a7-4197-a1f6-9556dc2de978,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Innerschweiz,acf67674-c912-42c0-ba3c-f85e2db965ac,SNF_short_coqui_base,4.5,1,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
a664cc86-57a7-4197-a1f6-9556dc2de978,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Wallis,50e4a935-c887-4c38-aff2-6286aab725d1,SNF_short_coqui_base,4,-1,4,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
a664cc86-57a7-4197-a1f6-9556dc2de978,e4eb5dfe3edbec04b120cc584a6285d505626ebe164de0b46c1ec78e5b3b3f43,Basel,8800b4de-fa22-4fdc-9f29-457c4010fd57,SNF_short_coqui_srf_finetuned,4,0,4,Da kann man nicht in der Jugendherberge absteigen.
a664cc86-57a7-4197-a1f6-9556dc2de978,a48a821c1dec59ff0a3c6767ffe39ef8a31622e29600d46daf8050c674d04115,Zürich,4ee1811c-9884-4261-99cb-2f7346c8ea6e,SNF_short_coqui_srf_finetuned,3,-1,3,Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.
a664cc86-57a7-4197-a1f6-9556dc2de978,de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,Ostschweiz,684dd9cf-2844-407b-9a7f-12e7b559773f,SNF_short_coqui_base,4.5,0,4,Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend.
a664cc86-57a7-4197-a1f6-9556dc2de978,a48a821c1dec59ff0a3c6767ffe39ef8a31622e29600d46daf8050c674d04115,Graubünden,aece75d7-5d2b-47a4-9f87-24962dfd2e38,SNF_short_coqui_srf,4.5,0,5,Geplant sind laut Mitteilung Werkstätten mit Arbeitsplätzen für qualifizierte Handwerker.
a664cc86-57a7-4197-a1f6-9556dc2de978,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,SNF_short_coqui_srf_finetuned,4.5,0,5,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.
a664cc86-57a7-4197-a1f6-9556dc2de978,f9ed30ab37cbfc1a528eab13c910f10796a2303fdcce47f4a32dde893bc70c22,Graubünden,6516567b-0d9b-4853-880c-d5f0327dd384,SNF_short_coqui_srf,4.5,0,5,Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.
a664cc86-57a7-4197-a1f6-9556dc2de978,cc78a0dafea00fd9d7f83f9f327ae3de3f8a450ae15d3f98a7ab6008e64c8d34,Wallis,0b890339-031a-43ef-bc2e-5e8b5ac5e613,SNF_short_coqui_srf,4,0,5,"Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste."
